0,0.232637
1,0.218815
2,0.232344
3,0.245857
4,0.0136501
5,0.0272831
6,0.0272831
7,0.027266
8,0.326986
9,0.748872
10,1.41516
11,2.1894
12,2.47341
13,2.68917
14,2.8775
15,2.27885
16,1.99274
17,1.97794
18,1.36744
19,0.568281
20,0.567924
21,0.756756
22,0.634736
23,0.728812
0,0.499058
1,0.175234
2,0.0538844
3,0.0673131
4,0.0134542
5,0.0403371
6,0.107498
7,0.255148
8,0.845484
9,0.764481
10,1.08569
11,1.20556
12,1.24496
13,1.37796
14,1.55091
15,1.16245
16,0.747773
17,1.06758
18,0.880197
19,0.653069
20,0.386268
21,0.452581
22,0.146331
23,0.026589
0,0.099058
1,0.075234
2,0.0538844
3,0.0673131
4,0.0134542
5,0.0403371
6,0.0930031
7,0.531113
8,1.51272
9,1.40568
10,0.583124
11,0.662226
12,0.727991
13,0.727534
14,0.766736
15,0.91158
16,1.13546
17,2.58617
18,2.20214
19,1.55503
20,1.38284
21,1.07926
22,1.01281
23,0.276048
0,0.0788215
1,0.0525147
2,0.0131204
3,0.0262244
4,0.104832
5,0.104832
6,0.471448
7,1.25641
8,3.07365
9,1.81689
10,0.666213
11,0.900782
12,0.874125
13,1.13435
14,1.01636
15,0.937594
16,1.22331
17,2.8873
18,2.71652
19,1.83153
20,1.41498
21,1.18057
22,0.790877
23,0.505326
0,0.142439
1,0.0905861
2,0.0517311
3,0.0258494
4,0.0516665
5,0.0516665
6,0.748695
7,1.34165
8,3.24889
9,1.76516
10,0.733949
11,1.01659
12,1.22172
13,1.13099
14,0.886246
15,0.808676
16,0.910796
17,2.26916
18,1.75526
19,1.47247
20,1.13885
21,1.06141
22,0.702908
23,0.638609
0,0.114878
1,0.127563
2,0.0382449
3,0.0254807
4,0.0763945
5,0.0763945
6,0.139969
7,0.445079
8,0.927729
9,1.44788
10,0.621947
11,0.748408
12,1.45785
13,1.05153
14,1.0762
15,0.695933
16,1.28984
17,2.3885
18,1.98287
19,1.13597
20,0.782069
21,0.794189
22,0.629917
23,0.49103
0,0.352315
1,0.339521
2,0.150805
3,0.100474
4,0.0251029
5,0.125436
6,0.087751
7,0.275618
8,0.713657
9,0.925927
10,1.06291
11,1.57462
12,1.99828
13,2.17178
14,2.63197
15,2.0569
16,2.13037
17,2.27846
18,1.70468
19,1.16891
20,0.845069
21,0.844545
22,0.570956
23,0.42175
