0,0.608495,,
1,0.418734,,
2,0.335023,,
3,0.240126,,
4,0.0223397,,
5,0.0335131,,
6,0.0167584,,
7,0.167602,,
8,0.391113,,
9,1.05612,,
10,1.65979,,
11,1.88354,,
12,2.43153,,
13,2.34235,,
14,2.01833,,
15,2.29253,,
16,1.88455,,
17,2.10287,,
18,1.99123,,
19,1.83482,,
20,1.28116,,
21,1.1582,,
22,0.867346,,
23,0.582024,,
0,0.542908,,
1,0.30227,,
2,0.21833,,
3,0.089581,,
4,0.0447954,,
5,0.0336002,,
6,0.061607,,
7,0.229651,,
8,0.565788,,
9,0.851575,,
10,1.36715,,
11,1.72594,,
12,1.97832,,
13,2.18031,,
14,2.00117,,
15,1.41835,,
16,1.59232,,
17,0.639239,,
18,0.68978,,
19,0.981502,,
20,0.459954,,
21,0.336589,,
22,0.359067,,
23,0.112221,,
0,0.0448932,,
2,0.0112245,,1
3,0.00561288,,
4,0.022454,,
5,0.117896,,
6,0.404261,,
7,0.96584,,
8,2.04421,,
9,1.03907,,
10,0.595423,,
11,0.499986,,
12,0.376435,,
13,0.162953,,
14,0.134872,,
15,0.500206,,
16,0.595817,,
17,1.63587,,
18,2.09706,,
19,1.58,,
20,0.916613,,
21,0.680506,,
22,0.47247,,
23,0.326265,,
0,0.0731365,,
1,0.0281325,,
2,0.0337628,,
3,0.0112555,,
4,0.0225135,,
5,0.090064,,
6,0.422222,,
7,0.484201,,
8,1.84693,,
9,1.06998,,
10,0.37172,,
11,0.0563275,,
12,0.123934,,
13,0.061974,,
14,0.140866,,
15,0.326845,,
16,0.811567,,
17,1.6064,,
18,1.336,,
19,1.27413,,
20,0.541285,,
21,0.214283,,
22,0.16355,,
23,0.135367,,
0,0.0789727,,
1,0.0225662,,
3,0.0112843,,2
4,0.0169284,,
5,0.079008,,
6,0.316067,,
7,1.0104,,
8,1.10084,,
9,0.389571,,
10,0.367028,,
11,0.553428,,
12,0.576081,,
13,0.71171,,
14,0.677895,,
15,0.785316,,
16,0.881461,,
17,0.638566,,
18,0.384313,,
19,0.293919,,
20,0.503111,,
21,0.463593,,
22,0.395794,,
23,0.147026,,
0,0.0904876,,
1,0.0452489,,
2,0.045254,,
3,0.0113148,,
4,0.0169741,,
5,0.0792213,,
6,0.32258,,
7,0.611274,,
8,1.63025,,
9,0.769926,,
10,0.164194,,
11,0.4077,,
12,0.424736,,
13,0.690982,,
14,0.838335,,
15,1.06503,,
16,1.61473,,
17,2.86151,,
18,2.32347,,
19,1.978,,
20,1.19034,,
21,1.15079,,
22,0.90713,,
23,0.839191,,
0,0.657819,,
1,0.470734,,
2,0.363017,,
3,0.209893,,
4,0.039714,,
5,0.0453926,,
6,0.0340483,,
7,0.295119,,
8,0.675446,,
9,1.17507,,
10,1.80539,,
11,2.04407,,
12,2.29416,,
13,2.10132,,
14,2.03909,,
15,2.72666,,
16,2.4486,,
17,2.61365,,
18,2.0457,,
19,1.79019,,
20,1.39253,,
21,1.30742,,
22,0.994893,,
23,0.79032,,
