0,0.391554,,
1,0.327316,,
2,0.404272,,
3,0.109073,,
4,0.0577358,,
5,0.0256565,,
6,0.0256527,,
7,0.102596,,
8,0.397498,,
9,0.589748,,
10,0.948582,,
11,1.16632,,
12,1.58904,,
13,1.75537,,
14,1.55653,,
15,1.74203,,
16,1.89546,,
17,1.9592,,
18,1.1587,,
19,0.441647,,
20,0.319986,,
21,0.422317,,
22,1.22198,,
23,0.268666,,
0,0.134313,,
1,0.0383693,,
2,0.0191817,,
4,0.0127859,,3
5,0.108664,,
6,0.460152,,
7,1.49527,,
8,2.83674,,
9,1.7695,,
10,0.740906,,
11,0.740793,,
12,0.957776,,
13,0.900173,,
14,0.893652,,
15,1.09137,,
16,1.45493,,
17,2.74353,,
18,2.78777,,
19,1.8561,,
20,1.28185,,
21,0.981966,,
22,0.554662,,
23,0.293225,,
0,0.14659,,
1,0.0892149,,
2,0.0254861,,
3,0.0127411,,
4,0.0191087,,
5,0.0955286,,
6,0.63676,,
7,1.90362,,
8,3.36742,,
9,1.83938,,
10,0.738186,,
11,0.820787,,
12,1.09421,,
13,1.17037,,
14,0.877643,,
15,0.928378,,
16,1.75474,,
17,3.2356,,
18,3.2923,,
19,2.14792,,
20,1.34701,,
21,1.20704,,
22,0.749518,,
23,0.323894,,
0,0.146047,,
1,0.0634888,,
2,0.00634789,,
3,0.0063469,,
4,0.00634591,,
5,0.126898,,
6,0.621705,,
7,1.78236,,
8,3.22171,,
9,1.60426,,
10,0.684715,,
11,0.646574,,
12,0.87464,,
13,0.798459,,
14,0.684286,,
15,0.342089,,
16,0.475049,,
17,0.981614,,
18,1.05744,,
19,1.01929,,
20,0.79125,,
21,0.816442,,
22,0.620145,,
23,0.37962,,
0,0.164476,,
1,0.0759001,,
2,0.012648,,
3,0.025292,,
4,0.00632201,,
5,0.113778,,
6,0.48032,,
7,1.68717,,
8,3.05791,,
9,1.50345,,
10,0.612652,,
11,0.625184,,
12,0.99761,,
13,0.972199,,
14,0.908925,,
15,0.84567,,
16,1.50177,,
17,2.51727,,
18,2.63042,,
19,1.86055,,
20,1.25488,,
21,1.11597,,
22,0.67452,,
23,0.529445,,
0,0.270982,,
1,0.0819116,,
2,0.100798,,
3,0.0314944,,
4,0.0125957,,
5,0.107046,,
6,0.402934,,
7,1.44781,,
8,2.81963,,
9,1.73052,,
10,0.780182,,
11,0.962489,,
12,1.107,,
13,1.20744,,
14,0.918009,,
15,1.20076,,
16,1.68457,,
17,2.48874,,
18,2.25584,,
19,1.64606,,
20,0.948527,,
21,0.766236,,
22,0.709595,,
23,0.408108,,
0,0.332711,,
1,0.282445,,
2,0.163164,,
3,0.0564706,,
4,0.0250939,,
5,0.0125449,,
6,0.056443,,
7,0.119138,,
8,0.489013,,
9,0.564154,,
10,1.04038,,
11,1.14674,,
12,1.38463,,
13,1.47211,,
14,1.52197,,
15,0.776517,,
16,0.914137,,
17,0.901467,,
18,0.675989,,
19,0.544458,,
20,0.394198,,
21,0.300292,,
22,0.287733,,
23,0.125081,,
