0,0.412515,,
1,0.324058,,
2,0.247415,,
3,0.123684,,
4,0.0353317,,
5,0.0294375,,
6,0.0117728,,
7,0.129476,,
8,0.347165,,
9,0.511824,,
10,1.1058,,
11,1.33494,,
12,1.79331,,
13,1.91054,,
14,1.94544,,
15,2.07435,,
16,1.9917,,
17,1.68587,,
18,1.26857,,
19,0.839678,,
20,0.516626,,
21,0.48718,,
22,0.416665,,
23,0.375514,,
0,0.170122,,
1,0.035191,,
2,0.0234562,,
3,0.0117259,,
4,0.00586181,,
5,0.0937711,,
6,0.527362,,
7,1.64037,,
8,3.09267,,
9,1.34693,,
10,0.60893,,
11,0.60296,,
12,1.03596,,
13,1.06502,,
14,0.924399,,
15,1.01781,,
16,1.67264,,
17,3.0932,,
18,3.08092,,
19,1.95224,,
20,1.27981,,
21,1.13934,,
22,0.537433,,
23,0.32707,,
0,0.0583942,,
1,0.0350298,,
2,0.0175115,,
3,0.0350164,,
4,0.0116699,,
5,0.12251,,
6,0.589102,,
7,1.89526,,
8,3.25922,,
9,1.3524,,
10,0.769324,,
11,0.949815,,
12,1.06615,,
13,1.10672,,
14,0.780378,,
15,0.966551,,
16,1.67076,,
17,3.08479,,
18,2.61283,,
19,1.78034,,
20,1.18666,,
21,1.09338,,
22,0.587289,,
23,0.377885,,
0,0.186,,
1,0.0348682,,
2,0.023241,,
3,0.0116182,,
5,0.168432,,4
6,0.603915,,
7,1.46885,,
8,0.673337,,
9,0.220533,,
10,0.0580238,,
11,0.0580125,,
12,0.406009,,
13,0.440724,,
14,0.324681,,
15,0.521708,,
16,0.96787,,
17,1.46601,,
18,1.11233,,
19,0.59081,,
20,0.56174,,
21,0.22581,,
22,0.318388,,
23,0.190996,,
0,0.0636529,,
1,0.069426,,
2,0.0347063,,
3,0.0173498,,
4,0.0289106,,
5,0.104058,,
6,0.630006,,
7,1.75674,,
8,3.43191,,
9,1.65208,,
10,0.768124,,
11,0.970072,,
12,1.27009,,
13,1.21789,,
14,1.21765,,
15,1.28665,,
16,2.08247,,
17,3.46049,,
18,3.02734,,
19,1.89099,,
20,1.46408,,
21,1.13531,,
22,0.725992,,
23,0.489661,,
0,0.264941,,
1,0.115169,,
2,0.034544,,
3,0.0172686,,
4,0.0115102,,
5,0.138095,,
6,0.52926,,
7,1.50694,,
8,3.15706,,
9,1.80532,,
10,0.758777,,
11,1.11495,,
12,1.34458,,
13,1.27537,,
14,1.17748,,
15,0.447928,,
16,0.287077,,
17,0.734773,,
18,0.918285,,
19,0.998439,,
20,0.573703,,
21,0.579326,,
22,0.430108,,
23,0.131874,,
0,0.126115,,
1,0.252181,,
2,0.21775,,
3,0.120312,,
4,0.011456,,
5,0.0114537,,
6,0.0400801,,
7,0.0915937,,
8,0.274727,,
9,0.5379,,
10,0.961164,,
11,1.2241,,
12,1.70997,,
13,1.93834,,
14,2.45818,,
15,2.28051,,
16,2.66864,,
17,2.19962,,
18,1.73079,,
19,1.28499,,
20,0.850777,,
21,0.879153,,
22,0.764826,,
23,0.604892,,
