0,0.181735,,
1,0.13469,,
2,0.121286,,
3,0.0606752,,
4,0.0269811,,
5,0.0404933,,
6,0.0607724,,
7,0.128366,,
8,0.324465,,
9,0.378745,,
10,0.629323,,
11,1.02912,,
12,1.32773,,
13,1.26067,,
14,1.18674,,
15,0.929548,,
16,1.28984,,
17,0.774321,,
18,0.632021,,
19,0.394375,,
20,0.353767,,
21,0.285888,,
22,0.395009,,
23,0.170354,,
0,0.0818138,,
1,0.0750362,,
2,0.0341257,,
3,0.0204864,,
5,0.0614923,,4
6,0.116214,,
7,0.205195,,
8,0.451671,,
9,0.58201,,
10,0.705639,,
11,0.849964,,
12,0.925862,,
13,0.480335,,
14,0.315819,,
15,0.226688,,
16,0.22681,,
17,0.178795,,
18,0.178892,,
19,0.123915,,
20,0.158421,,
21,0.151615,,
22,0.0827438,,
23,0.0758894,,
0,0.089736,,
1,0.0897845,,
2,0.0483716,,
4,0.00691397,,3
5,0.0207531,,
6,0.0484502,,
7,0.0415512,,
8,0.0762184,,
9,0.194116,,
10,0.221967,,
11,0.596859,,
12,0.791614,,
13,0.840677,,
14,0.875891,,
15,0.744215,,
16,0.598479,,
17,0.348142,,
18,0.299565,,
19,0.250934,,
20,0.278968,,
21,0.237251,,
22,0.132654,,
23,0.209567,,
0,0.0629043,,
1,0.0489522,,
2,0.00699698,,
3,0.0140016,,
4,0.0140092,,
5,0.0770926,,
6,0.252441,,
7,0.182418,,
8,0.217616,,
9,0.161545,,
10,0.0562204,,
11,0.0703138,,
12,0.0703522,,
13,0.105586,,
14,0.140858,,
15,0.0916078,,
16,0.0916578,,
17,0.373886,,
18,0.303507,,
19,0.247176,,
20,0.226113,,
21,0.141398,,
22,0.0778115,,
23,0.0707765,,
0,0.0212446,,
1,0.035427,,
2,0.0141786,,
3,0.00709317,,
4,0.0212912,,
5,0.0781104,,
6,0.319718,,
7,0.639787,,
8,1.47943,,
9,0.946501,,
10,0.534034,,
11,0.73381,,
12,0.776983,,
13,0.841599,,
14,0.849198,,
15,0.856805,,
16,1.24305,,
17,1.83701,,
18,1.40891,,
19,0.837225,,
20,0.651533,,
21,0.45131,,
22,0.315374,,
23,0.18646,,
0,0.179387,,
1,0.0646151,,
2,0.0359171,,
3,0.0143747,,
4,0.0287654,,
5,0.10793,,
6,0.367163,,
7,0.806764,,
8,1.72253,,
9,1.37734,,
10,1.16886,,
11,1.28501,,
12,1.60354,,
13,1.60443,,
14,1.88733,,
15,1.62791,,
16,1.80979,,
17,1.9629,,
18,1.54365,,
19,0.928153,,
20,0.703755,,
21,0.667849,,
22,0.450322,,
23,0.428769,,
0,0.189054,,
1,0.269187,,
2,0.138308,,
3,0.0437005,,
4,0.0218624,,
5,0.0218745,,
6,0.0510688,,
7,0.131393,,
8,0.321361,,
9,0.358078,,
10,0.299782,,
11,0.329212,,
12,0.351355,,
13,0.615213,,
14,0.718148,,
15,0.945843,,
16,1.07842,,
17,0.866153,,
18,0.80788,,
19,0.7128,,
20,0.485268,,
21,0.441399,,
22,0.39748,,
23,0.235675,,
