0,0.459061
1,0.364984
2,0.337286
3,0.143741
4,0.127137
5,0.0331615
6,0.0828918
7,0.16576
8,0.530357
9,0.839613
10,1.38627
11,1.76158
12,2.21961
13,2.30763
14,1.93747
15,2.07518
16,1.99211
17,2.11322
18,1.8095
19,1.58309
20,1.20783
21,1.26281
22,0.942838
23,0.744242
0,0.56775
1,0.435398
2,0.247977
3,0.0991771
4,0.0330544
5,0.0385582
6,0.0881208
7,0.17071
8,0.517567
9,0.704674
10,1.48071
11,1.7667
12,2.0141
13,1.92578
14,1.79899
15,1.71073
16,1.69949
17,1.67177
18,1.36912
19,1.23699
20,1.30278
21,0.818939
22,0.582522
23,0.263748
0,0.159326
1,0.0933854
2,0.0659102
3,0.0219671
4,0.0164731
5,0.142748
6,0.598362
7,1.28987
8,2.22816
9,0.960286
10,0.598041
11,0.581503
12,0.888594
13,0.806209
14,0.767716
15,0.959517
16,1.36507
17,2.71334
18,2.28548
19,1.56181
20,1.37531
21,1.15051
22,0.870983
23,0.334107
0,0.186199
1,0.0930872
2,0.016425
3,0.0328457
4,0.0218943
5,0.11493
6,0.700433
7,1.55388
8,2.4837
9,1.13229
10,0.628968
11,0.612481
12,0.92407
13,0.841943
14,0.792636
15,0.830794
16,1.4537
17,2.65567
18,1.68826
19,1.44221
20,1.39833
21,1.03769
22,0.704448
23,0.376749
0,0.229296
1,0.0818812
2,0.0327483
3,0.0218294
4,0.01637
5,0.169135
6,0.616446
7,1.65819
8,2.54697
9,1.22697
10,0.757901
11,0.899553
12,1.26467
13,1.10644
14,1.00821
15,1.02443
16,1.7326
17,3.11611
18,2.8597
19,2.06418
20,1.8352
21,1.35037
22,0.843874
23,0.609691
0,0.370124
1,0.119731
2,0.0652998
3,0.0272049
4,0.0326419
5,0.15231
6,0.576531
7,1.50641
8,2.72969
9,1.2505
10,0.875246
11,1.04364
12,1.40766
13,1.34771
14,1.30408
15,1.1518
16,1.89589
17,3.03088
18,3.0631
19,2.12327
20,1.59091
21,1.34098
22,0.928257
23,0.928146
0,0.50472
1,0.510086
2,0.320192
3,0.0976527
4,0.0813676
5,0.0433909
6,0.15185
7,0.471763
8,0.67774
9,1.21437
10,1.71834
11,1.99998
12,2.27613
13,2.47093
14,2.44355
15,2.18865
16,2.38339
17,1.86316
18,1.8467
19,1.54325
20,1.29401
21,1.00152
22,1.02847
23,0.811856
