0,0.506498
1,0.392492
2,0.298592
3,0.161055
4,0.0268452
5,0.0436278
6,0.117471
7,0.238323
8,0.429696
9,0.993773
10,1.64527
11,1.87714
12,2.20309
13,2.33095
14,2.133
15,1.87118
16,2.00241
17,1.91525
18,1.61637
19,1.35439
20,1.089
21,0.642041
22,0.426951
23,0.316044
0,0.151313
1,0.0706201
2,0.0437217
3,0.0235449
4,0.037003
5,0.151392
6,0.551797
7,1.65556
8,2.29851
9,1.00634
10,0.679937
11,0.848327
12,0.993186
13,1.15491
14,1.11799
15,1.13832
16,1.52577
17,2.83629
18,2.6075
19,1.63744
20,1.14566
21,0.785197
22,0.434769
23,0.235946
0,0.0438233
1,0.0168569
2,0.013487
3,0.0202326
4,0.0236073
5,0.161896
6,0.563324
7,1.20099
8,2.26728
9,0.988667
10,0.539945
11,0.509628
12,0.297034
13,0.384836
14,0.482785
15,0.121554
16,0.476137
17,1.1415
18,0.949105
19,1.09446
20,0.979718
21,0.699393
22,0.510241
23,0.263597
0,0.0878755
1,0.0405624
2,0.0101417
3,0.0169047
4,0.0338132
5,0.189375
6,0.581716
7,1.84343
8,2.69611
9,1.22472
10,0.649647
11,0.835838
12,1.0593
13,0.978183
14,0.968138
15,1.05288
16,1.57781
17,3.00021
18,3.02087
19,2.06946
20,1.38544
21,1.18233
22,0.775888
23,0.41679
0,0.196558
1,0.0610076
2,0.0372867
3,0.0203405
4,0.0203428
5,0.189888
6,0.576512
7,1.81113
8,2.6797
9,1.20431
10,0.644633
11,0.824547
12,0.984141
13,1.14038
14,1.01152
15,0.987877
16,1.55159
17,3.31406
18,3.05635
19,2.048
20,1.41644
21,0.930815
22,0.975092
23,0.523281
0,0.22429
1,0.166538
2,0.0475878
3,0.0407943
4,0.0339992
5,0.166616
6,0.56112
7,1.71077
8,2.57496
9,1.30294
10,0.765525
11,1.09228
12,1.32382
13,1.43289
14,1.40243
15,1.44004
16,1.9305
17,2.88078
18,2.74149
19,2.00272
20,1.25696
21,1.06292
22,1.00513
23,0.633818
0,0.586182
1,0.422647
2,0.282935
3,0.153417
4,0.0511453
5,0.0579717
6,0.139831
7,0.262641
8,0.743672
9,1.28623
10,1.61737
11,2.13628
12,2.34815
13,2.41329
14,2.23265
15,2.5607
16,2.32198
17,2.20615
18,2.04248
19,1.39029
20,1.11032
21,0.891781
22,0.816713
23,0.584415
