0,0.645614
1,0.526829
2,0.485516
3,0.242762
4,0.0516523
5,0.0619837
6,0.108473
7,0.258274
8,0.609536
9,0.950478
10,1.57038
11,2.01983
12,2.16968
13,2.43834
14,2.22141
15,1.67383
16,1.6377
17,1.90638
18,2.0149
19,1.95811
20,1.35365
21,1.0695
22,0.935187
23,0.480519
0,0.263515
1,0.129176
2,0.0516715
3,0.0361707
4,0.0206694
5,0.0878464
6,0.54259
7,1.43143
8,1.7932
9,1.04907
10,0.671829
11,0.72869
12,0.852738
13,0.785568
14,0.713227
15,0.847619
16,1.36966
17,2.81689
18,2.88414
19,2.05719
20,1.66956
21,1.04414
22,0.723678
23,0.4704
0,0.263636
1,0.0672027
2,0.0672041
3,0.015509
4,0.0258488
5,0.0982275
6,0.692777
7,1.62858
8,2.13012
9,1.02889
10,0.729029
11,0.656657
12,0.791108
13,0.889369
14,0.785971
15,0.817015
16,1.43239
17,2.65283
18,2.7408
19,2.00652
20,1.43252
21,1.24637
22,0.806799
23,0.475815
0,0.206881
1,0.0568935
2,0.0465503
3,0.0310343
4,0.02069
5,0.11897
6,0.600038
7,1.56738
8,2.26577
9,1.08118
10,0.569055
11,0.734616
12,0.770848
13,0.620833
14,0.657064
15,0.713992
16,1.21071
17,2.35422
18,2.5716
19,1.97661
20,1.59892
21,1.25226
22,0.874533
23,0.512314
0,0.217351
1,0.108678
2,0.0310517
3,0.0310525
4,0.0207022
5,0.0931622
6,0.60557
7,1.41821
8,1.97209
9,1.03524
10,0.403756
11,0.548708
12,0.698845
13,0.52803
14,0.761005
15,0.688547
16,1.08721
17,2.14341
18,1.97779
19,1.47044
20,1.22713
21,1.16502
22,0.771526
23,0.585133
0,0.310699
1,0.124283
2,0.0725005
3,0.0362512
4,0.0673256
5,0.0984018
6,0.497202
7,1.30519
8,1.66779
9,1.07736
10,0.595675
11,0.564612
12,0.595709
13,0.637168
14,0.523219
15,0.689011
16,0.942885
17,1.58534
18,1.4714
19,1.29529
20,1.09844
21,0.984476
22,0.77206
23,0.533722
0,0.523374
1,0.362745
2,0.316116
3,0.114013
4,0.046643
5,0.036279
6,0.129572
7,0.233236
8,0.564968
9,0.684202
10,1.02634
11,1.11967
12,1.2182
13,1.27008
14,1.22346
15,1.11463
16,1.14577
17,1.02138
18,1.01623
19,1.12514
20,0.751848
21,0.79854
22,0.648186
23,0.539309
