0,0.63898
1,0.577186
2,0.384819
3,0.254274
4,0.0824732
5,0.0274931
6,0.0618639
7,0.158108
8,0.446859
9,0.948786
10,1.57455
11,1.96661
12,2.09053
13,2.5377
14,2.49662
15,2.41426
16,2.10489
17,1.39648
18,0.997558
19,1.08019
20,0.777518
21,0.722524
22,0.275267
23,0.1927
0,0.117005
1,0.0825976
2,0.0206509
3,0.0275364
4,0.034423
5,0.137702
6,0.523303
7,1.69397
8,2.69263
9,1.63222
10,0.929812
11,0.881661
12,1.11593
13,0.923118
14,0.930072
15,0.744109
16,0.744161
17,1.44708
18,1.32314
19,0.944178
20,0.551383
21,0.785775
22,0.537672
23,0.227492
0,0.0965185
1,0.0413679
2,0.0413708
3,0.0206868
4,0.0482725
5,0.124138
6,0.441408
7,0.834595
8,1.31061
9,1.02786
10,0.358742
11,0.220779
12,0.144896
13,0.179407
14,0.241526
15,0.234641
16,0.427903
17,1.13885
18,1.02158
19,0.766239
20,0.876746
21,0.621358
22,0.600686
23,0.269291
0,0.110486
1,0.0552465
2,0.0414376
3,0.0207202
4,0.0345359
5,0.11743
6,0.476658
7,1.07773
8,2.2316
9,1.15388
10,0.525152
11,0.8016
12,1.10573
13,1.20256
14,1.47219
15,1.43081
16,1.19588
17,1.12682
18,1.00245
19,0.843499
20,0.470177
21,0.456378
22,0.428746
23,0.352701
0,0.159071
1,0.165998
2,0.152175
3,0.0345873
4,0.0138358
5,0.0761018
6,0.0415127
7,0.276769
8,0.318304
9,0.560527
10,0.678212
11,0.982777
12,1.03821
13,1.21132
14,1.16294
15,1.03148
16,0.789236
17,0.512343
18,0.256188
19,0.193884
20,0.21467
21,0.180057
22,0.152365
23,0.145449
0,0.20087
1,0.0969777
2,0.069274
3,0.0138557
4,0.0484978
5,0.0346434
6,0.0900782
7,0.242533
8,0.512815
9,0.658384
10,0.98417
11,1.56645
12,1.8854
13,1.96176
14,1.88563
15,2.14919
16,1.80959
17,1.2758
18,1.06092
19,0.929225
20,0.658818
21,0.589504
22,0.402274
23,0.228893
0,0.326019
1,0.201172
2,0.15956
3,0.117943
4,0.0277528
5,0.0208158
6,0.0693901
7,0.11797
8,0.416389
9,0.576039
10,0.978629
11,1.59644
12,2.1449
13,2.2561
14,2.07573
15,2.17999
16,1.90933
17,1.27759
18,1.28461
19,1.01386
20,0.979191
21,0.638941
22,0.451451
23,0.47926
