0,0.743969
1,0.556461
2,0.38605
3,0.187315
4,0.068103
5,0.0340457
6,0.10212
7,0.226894
8,0.533109
9,1.07171
10,1.72918
11,2.11434
12,2.27267
13,2.57828
14,1.79033
15,1.87499
16,1.54618
17,1.73279
18,2.02691
19,1.69824
20,1.30742
21,0.769609
22,0.684611
23,0.367704
0,0.231898
1,0.0508958
2,0.0282707
3,0.0226128
4,0.022609
5,0.0621644
6,0.542435
7,1.33326
8,2.31023
9,0.94314
10,0.683239
11,1.01622
12,1.15153
13,1.15133
14,1.05522
15,0.99298
16,1.57384
17,2.41959
18,2.55453
19,2.01848
20,1.74756
21,1.05964
22,0.738242
23,0.405685
0,0.197176
1,0.08449
2,0.0563175
3,0.0112617
4,0.0225197
5,0.135096
6,0.630345
7,1.76693
8,2.44179
9,0.776297
10,0.607438
11,0.984116
12,0.955844
13,1.06812
14,0.859982
15,1.05654
16,1.55646
17,3.07871
18,3.16809
19,1.99378
20,1.57231
21,1.06114
22,0.791515
23,0.370437
0,0.196413
1,0.0448872
2,0.04488
3,0.050482
4,0.0168247
5,0.140183
6,0.655954
7,1.75454
8,2.97608
9,1.31128
10,0.756391
11,0.784282
12,1.17624
13,1.13125
14,0.940694
15,1.01893
16,1.67369
17,3.36364
18,2.89306
19,2.26597
20,1902
21,1.32
22,0.973072
23,0.480869
0,0.251578
1,0.0894362
2,0.0782445
3,0.0223521
4,0.0111743
5,0.15083
6,0.547373
7,1.59719
8,2.73044
9,1.2059
10,0.798226
11,0.892982
12,1.08257
13,1.09915
14,1.05435
15,0.786459
16,1.62287
17,2.75455
18,2.66493
19,2.10709
20,1.79466
21,1.2427
22,1.00292
23,0.501384
0,0.384336
1,0.278463
2,0.100231
3,0.0668108
4,0.0389671
5,0.172543
6,0.45077
7,1.38549
8,2.3255
9,1.2627
10,0.850943
11,0.923107
12,1.35109
13,1.16188
14,1.32846
15,1.9785
16,2.32828
17,2.72796
18,2.21648
19,1.54964
20,0.799697
21,0.838447
22,0.782805
23,0.704976
0,0.521716
1,0.305215
2,0.26633
3,0.0832159
4,0.0221876
5,0.0388227
6,0.10536
7,0.277224
8,0.565454
9,0.981086
10,1.52961
11,1.93389
12,1.98348
13,2.13276
14,2.11583
15,2.07122
16,2.22597
17,1.88792
18,2.13122
19,1.39478
20,1.08467
21,1.11218
22,0.890724
23,0.691456
