0,0.0421556,,
1,0.028103,,
2,0.0140512,,
3,0.0281016,,4
5,0.00702521,,
6,0.00702503,,
7,0.0280994,,
8,0.0351233,,
9,0.161563,,
10,0.302044,,
11,0.597048,,
12,0.463578,,
13,0.554873,,
14,0.604023,,
15,0.639123,,
16,0.60399,,
17,0.309009,,
18,0.210682,,
19,0.112361,,
20,0.182581,,
21,0.133421,,
22,0.119373,,
23,0.112348,,
0,0.0772371,,
1,0.0702135,,
2,0.049148,,
4,0.0140419,,3
5,0.028083,,
6,0.0280821,,
7,0.133386,,
8,0.126362,,
9,0.435235,,
10,0.491379,,
11,0.638774,,
12,0.701928,,
13,0.98267,,
14,1.07389,,
15,0.919442,,
16,0.680788,,
17,0.680767,,
18,0.52635,,
19,0.456156,,
20,0.392983,,
21,0.34385,,
22,0.189462,,
23,0.20349,,
0,0.0842001,,
1,0.0420987,,
2,0.0280649,,
3,0.021048,,
4,0.0210473,,
5,0.0561244,,
6,0.245536,,
7,0.561208,,
8,1.15044,,
9,0.729522,,
10,0.420864,,
11,0.210425,,
12,0.168334,,
13,0.140274,,
14,0.0981885,,
15,0.133251,,
16,0.322598,,
17,0.806467,,
18,0.94669,,
19,0.631105,,
20,0.48383,,
21,0.441743,,
22,0.22437,,
23,0.182294,,
0,0.0701106,,
1,0.0841298,,
2,0.049074,,
3,0.0280413,,
5,0.0630907,,4
6,0.301422,,
7,0.771053,,
8,1.52102,,
9,1.32471,,
10,0.672847,,
11,0.777951,,
12,0.981163,,
13,1.11428,,
14,0.840936,,
15,0.819882,,
16,1.17022,,
17,1.75176,,
18,1.18414,,
19,1.05798,,
20,0.553493,,
21,0.490418,,
22,0.231188,,
23,0.273212,,
0,0.196145,,
1,0.105074,,
2,0.0210139,,
3,0.0140088,,
4,0.0210123,,
5,0.0700384,,
6,0.287146,,
7,0.742349,,
8,1.47063,,
9,1.19047,,
10,0.770272,,
11,0.854268,,
12,0.910249,,
13,0.917215,,
14,0.994193,,
15,1.23919,,
16,1.23914,,
17,1.68012,,
18,1.44905,,
19,0.944993,,
20,0.671968,,
21,0.475958,,
22,0.38495,,
23,0.314946,,
0,0.209956,,
1,0.139965,,
2,0.0839753,,
3,0.0419859,,
4,0.0139947,,
5,0.0699706,,
6,0.223897,,
7,0.664665,,
8,1.43422,,
9,1.3572,,
10,0.825479,,
11,1.19619,,
12,1.37801,,
13,1.4479,,
14,1.71363,,
15,2.04227,,
16,1.97924,,
17,1.69242,,
18,1.27276,,
19,0.783201,,
20,0.636323,,
21,0.664264,,
22,0.594315,,
23,0.510389,,
0,0.307618,,
1,0.244686,,
2,0.19574,,
3,0.125827,,
4,0.0699008,,
5,0.00698976,,
6,0.0419367,,
7,0.132793,,
8,0.342452,,
9,0.628964,,
10,0.894486,,
11,1.51636,,
12,1.9076,,
13,2.187,,
14,2.09607,,
15,1.7676,,
16,1.36232,,
17,0.901182,,
18,0.649659,,
19,0.642643,,
20,0.49593,,
21,0.363199,,
22,0.265402,,
23,0.216502,,
