0,0.678835
1,0.592734
2,0.537434
3,0.234859
4,0.0680196
5,0.0556803
6,0.0371388
7,0.167209
8,0.545249
9,0.818285
10,1.59398
11,1.83058
12,2.58894
13,2.21133
14,1.92657
15,2.10164
16,2.4884
17,1.51246
18,0.666317
19,0.679114
20,0.760492
21,0.661089
22,0.555345
23,0.206019
0,0.174892
1,0.0937395
2,0.0312623
3,0.0187669
4,0.0312939
5,0.150287
6,0.676634
7,1.99959
8,3.71271
9,1.76945
10,0.847508
11,1.06777
12,1.45794
13,1.32036
14,1.1386
15,1.32799
16,1.90169
17,3.1186
18,3.19583
19,2.14425
20,1.26196
21,0.757565
22,0.341078
23,0.297015
0,0.113809
1,0.0948889
2,0.0443041
3,0.0316619
4,0.050685
5,0.228199
6,0.748368
7,2.2526
8,4.20276
9,2.0707
10,1.16934
11,1.71039
12,1.99118
13,1.82035
14,1.57293
15,1.56736
16,2.314
17,3.64818
18,3.35013
19,2.25372
20,1.71192
21,1.0737
22,0.844053
23,0.518208
0,0.262438
1,0.0960633
2,0.0192225
3,0.0320541
4,0.0448989
5,0.19894
6,0.719123
7,2.33193
8,4.35776
9,2.03853
10,1.05518
11,1.28747
12,1.52
13,1.37257
14,1.40552
15,1.52881
16,2.15564
17,3.62903
18,3.67614
19,2.17192
20,1.55864
21,1.08709
22,0.83516
23,0.570017
0,0.272195
1,0.129684
2,0.0519005
3,0.0259638
4,0.0389659
5,0.227419
6,0.767127
7,2.27656
8,3.8982
9,2.06406
10,1.04886
11,1.23843
12,1.38254
13,1.41589
14,1.39704
15,1.62638
16,1.97359
17,3.10577
18,2.49246
19,0.772346
20,0.327437
21,0.170356
22,0.137667
23,0.0852673
0,0.111562
1,0.0590931
2,0.019708
3,0.0197183
4,0.0394574
5,0.0855358
6,0.526651
7,1.37001
8,3.1105
9,1.76047
10,1.01593
11,1.06927
12,1.47928
13,1.58577
14,1.44778
15,1.73957
16,1.85961
17,2.12544
18,1.60983
19,1.01413
20,0.742762
21,0.464471
22,0.418244
23,0.265692
0,0.20602
1,0.232726
2,0.153015
3,0.0465945
4,0.0332994
5,0.033317
6,0.0866701
7,0.133409
8,0.193546
9,0.600977
10,0.788366
11,1.06285
12,0.97647
13,1.05729
14,1.07794
15,1.02492
16,0.985247
17,0.764475
18,0.550178
19,0.402783
20,0.409714
21,0.35617
22,0.262227
23,0.269094
