0,0.61525
1,0.485424
2,0.324796
3,0.184644
4,0.0341976
5,0.0205211
6,0.0547297
7,0.194999
8,0.598756
9,0.944442
10,1.67352
11,1.95097
12,2.65639
13,2.40338
14,2.28041
15,2.19166
16,2.36661
17,2.47652
18,1.84992
19,1.41502
20,0.863514
21,0.671708
22,0.472997
23,0.342795
0,0.219417
1,0.0617189
2,0.0274341
3,0.0171485
4,0.0274411
5,0.126932
6,0.576412
7,1.81868
8,2.57393
9,1.12581
10,0.679692
11,0.817109
12,1.17432
13,1.12639
14,1.04067
15,1.0305
16,1.7727
17,3.08544
18,2.93121
19,2.02771
20,1.48489
21,0.880049
22,0.59136
23,0.323228
0,0.220099
1,0.0447134
2,0.0481592
3,0.017202
4,0.0309676
5,0.161741
6,0.667701
7,1.91387
8,2.77135
9,1.40824
10,0.585408
11,0.750799
12,1.04024
13,1.05071
14,1.0095
15,1.0441
16,1.70593
17,3.33304
18,2.83364
19,1.85831
20,1.46547
21,1.02424
22,0.64843
23,0.338057
0,0.138001
1,0.100064
2,0.0586662
3,0.0345142
4,0.0483264
5,0.124285
6,0.628413
7,1.83715
8,2.89425
9,1.15371
10,0.639118
11,0.784322
12,1.09198
13,1.17508
14,0.957472
15,1.03711
16,1.61812
17,3.29547
18,3.05729
19,2.16876
20,1.50139
21,1.24556
22,0.74398
23,0.397998
0,0.224986
1,0.072698
2,0.0553966
3,0.0242394
4,0.027706
5,0.228606
6,0.585451
7,1.9333
8,2.75135
9,1.16099
10,0.720957
11,1.01919
12,1.16148
13,1.13044
14,0.894765
15,1.0267
16,1.63739
17,3.13993
18,3.11956
19,1.94002
20,1.58625
21,0.878289
22,0.163183
23,0.156262
0,0.0590405
1,0.045155
2,0.0347396
3,0.0243212
4,0.0416993
5,0.132067
6,0.479679
7,1.36971
8,2.45123
9,1.48138
10,0.852091
11,1.25571
12,1.32199
13,1.42656
14,1.38849
15,1.36432
16,1.74742
17,2.81299
18,2.32245
19,1.76907
20,1.17027
21,0.825575
22,0.766467
23,0.662045
0,0.519258
1,0.352032
2,0.320709
3,0.101108
4,0.0488178
5,0.0523124
6,0.129056
7,0.254662
8,0.736184
9,1.15853
10,1.6473
11,2.31424
12,2.38091
13,2.39523
14,2.61908
15,2.53913
16,2.52204
17,2.48748
18,2.07554
19,1.6425
20,1.10099
21,1.02075
22,0.772669
23,0.685365
