0,0.456405
1,0.391786
2,0.26603
3,0.0791039
4,0.0395589
5,0.0359689
6,0.0827431
7,0.125936
8,0.223125
9,0.309551
10,0.666013
11,1.20984
12,1.41173
13,1.15263
14,1.13122
15,1.1026
16,1.2001
17,0.565913
18,0.382149
19,0.411064
20,0.41835
21,0.407603
22,0.285013
23,0.288672
0,0.184061
1,0.133559
2,0.0541551
3,0.0361099
4,0.0252814
5,0.0686334
6,0.213163
7,0.556492
8,1.43485
9,1.20014
10,1.07743
11,1.11379
12,1.23334
13,1.46509
14,1.51963
15,1.33896
16,1.36454
17,1.7992
18,1.65108
19,1.34356
20,0.822218
21,0.547038
22,0.387707
23,0.250062
0,0.112367
1,0.0471304
2,0.0253826
3,0.0108802
4,0.0253919
5,0.0689334
6,0.51891
7,1.31385
8,2.58825
9,1.38695
10,0.595552
11,0.700993
12,0.944517
13,0.864756
14,0.886721
15,0.923233
16,1.54143
17,2.93072
18,2.85125
19,1.86966
20,1.30973
21,0.818737
22,0.5896
23,0.305776
0,0.120149
1,0.0291324
2,0.0291378
3,0.0218575
4,0.0218616
5,0.145771
6,0.637868
7,1.84834
8,3.05927
9,1.33481
10,0.791552
11,1.06168
12,1.42314
13,1.08398
14,0.989275
15,1.16472
16,2.06694
17,3.4626
18,3.08332
19,2.06812
20,1.43261
21,0.983278
22,0.720233
23,0.497311
0,0.153611
1,0.0402391
2,0.0402468
3,0.0109785
4,0.036602
5,0.153758
6,0.582194
7,1.75058
8,2.92308
9,1.30062
10,0.74754
11,0.919944
12,1.19506
13,1.06696
14,1.2762
15,1.68726
16,1.76462
17,3.03456
18,2.53969
19,2.72739
20,1.52367
21,0.954775
22,0.650108
23,0.683297
0,0.249856
1,0.135978
2,0.0588126
3,0.022059
4,0.0294178
5,0.128728
6,0.526048
7,1.44232
8,2.74168
9,1.47233
10,1.01243
11,1.15255
12,1.42532
13,1.4035
14,1.36693
15,1.67675
16,1.91667
17,3.08571
18,2.36728
19,1.81822
20,1.13615
21,0.701013
22,0.590444
23,0.369101
0,0.919244
1,0.539101
2,0.247445
3,0.0554092
4,0.0406415
5,0.0406496
6,0.103492
7,0.258783
8,0.643388
9,0.983768
10,1.28359
11,1.94982
12,2.12044
13,2.4799
14,2.21015
15,2.27724
16,2.35918
17,1.95588
18,1.7525
19,1.23033
20,0.945174
21,0.756292
22,0.700824
23,0.463602
