0,1.02404
1,0.734087
2,0.627604
3,0.34937
4,0.0473781
5,0.017769
6,0.100703
7,0.225129
8,0.509567
9,0.918519
10,1.62983
11,2.13979
12,2.44832
13,2.18775
14,2.05757
15,2.09341
16,2.75202
17,2.49136
18,2.39675
19,1.95205
20,1.10373
21,0.813062
22,0.617292
23,0.468962
0,0.172172
1,0.100941
2,0.0475076
3,0.0296959
4,0.0356395
5,0.148516
6,0.671378
7,1.97279
8,2.10972
9,1.21844
10,0.91543
11,0.94527
12,1.24268
13,1.11201
14,0.915886
15,1.24314
16,1.86197
17,3.39123
18,3.2905
19,2.27924
20,1.49389
21,1.08335
22,0.80964
23,0.446548
0,0.220325
1,0.0595546
2,0.0655182
3,0.0595694
4,0.0476615
5,0.143002
6,0.738937
7,1.48402
8,2.5452
9,1.15055
10,0.727381
11,0.733435
12,0.966108
13,0.90062
14,0.906698
15,1.223
16,1.53938
17,3.1627
18,2.12464
19,1.91003
20,1.42076
21,1.17018
22,0.7225
23,0.555379
0,0.215012
1,0.0836263
2,0.0537665
3,0.0179244
4,0.0239022
5,0.131478
6,0.681383
7,1.10589
8,1.71584
9,0.926788
10,0.771424
11,0.903097
12,1.1006
13,0.969128
14,1.01711
15,1.08306
16,1.67566
17,3.53729
18,3.13667
19,2.22707
20,0.610726
21,0.443131
22,0.521043
23,0.425272
0,0.23962
1,0.137799
2,0.011984
3,0.047942
4,0.0419545
5,0.131873
6,0.665445
7,1.6968
8,2.58449
9,1.34938
10,0.761746
11,0.947803
12,1.1699
13,1.26605
14,1.00217
15,1.3624
16,1.74673
17,3.53592
18,3.50634
19,2.30583
20,1.63951
21,1.35141
22,1.05123
23,0.486629
0,0.360511
1,0.138213
2,0.0901504
3,0.0180323
4,0.0480923
5,0.156319
6,0.589278
7,1.7861
8,2.74263
9,1.42563
10,1.0107
11,1.30565
12,1.52846
13,1.60087
14,1.60107
15,1.47486
16,2.16741
17,3.55861
18,3.07729
19,2.25255
20,1.38543
21,1.24102
22,0.957993
23,0.795415
0,0.783461
1,0.349588
2,0.403885
3,0.150722
4,0.0482372
5,0.030152
6,0.114592
7,0.217149
8,0.404189
9,0.778313
10,0.730137
11,0.796613
12,0.953641
13,0.754558
14,1.0867
15,1.17741
16,1.34664
17,1.377
18,0.845635
19,0.761167
20,0.398757
21,0.338381
22,0.42303
23,0.392863
