0,0.380553,,
1,0.336362,,
3,0.363858,,2
4,0.121261,,
5,0.0385752,,
6,0.0550961,,
7,0.0936442,,
8,0.396529,,
9,0.49556,,
10,1.20011,,
11,1.64569,,
12,2.25616,,
13,2.55279,,
14,2.75579,,
15,2.67823,,
16,2.79864,,
17,2.7376,,
18,2.13797,,
19,1.41769,,
20,0.939439,,
21,0.807422,,
22,0.516204,,
23,0.285501,,
0,0.131743,,
1,0.0548815,,
2,0.0493832,,
3,0.0109718,,
4,0.0164543,,
5,0.0877381,,
6,0.48246,,
7,1.46901,,
8,3.09086,,
9,1.53963,,
10,0.750484,,
11,0.821529,,
12,1.21014,,
13,1.36865,,
14,1.20964,,
15,1.27506,,
16,1.81644,,
17,3.52274,,
18,3.8939,,
19,2.43865,,
20,1.56348,,
21,1.12044,,
22,0.726771,,
23,0.344189,,
0,0.142017,,
1,0.087377,,
2,0.00545993,,
3,0.0109176,,
4,0.00545768,,
5,0.130957,,
6,0.616463,,
7,1.67992,,
8,3.23373,,
9,1.8646,,
10,0.77948,,
11,1.1935,,
12,1.32947,,
13,1.26927,,
14,1.15464,,
15,1.43755,,
16,1.98711,,
17,3.67948,,
18,3.99435,,
19,2.60613,,
20,1.90931,,
21,1.327,,
22,0.924356,,
23,0.472955,,
0,0.21197,,
1,0.146718,,
2,0.0108658,,
3,0.021727,,
4,0.0271532,,
5,0.146597,,
6,0.656834,,
7,1.99723,,
8,3.5921,,
9,1.90418,,
10,1.01969,,
11,1.19301,,
12,1.44757,,
13,1.37681,,
14,1.21394,,
15,1.53337,,
16,1.9285,,
17,4.23531,,
18,4.05574,,
19,2.55529,,
20,1.78617,,
21,1.55851,,
22,1.0929,,
23,0.492242,,
0,0.324488,,
1,0.124361,,
2,0.102712,,
3,0.0378333,,
4,0.0756509,,
5,0.140465,,
6,0.631962,,
7,2.0575,,
8,3.36366,,
9,1.70037,,
10,0.88509,,
11,1.13851,,
12,1.42958,,
13,1.47243,,
14,1.39124,,
15,1.5473,,
16,2.29621,,
17,3.84238,,
18,4.01938,,
19,2.28938,,
20,1.77727,,
21,1.30844,,
22,0.909798,,
23,0.522083,,
0,0.306727,,
1,0.139881,,
2,0.0215157,,
3,0.0161334,,
4,0.0161301,,
5,0.172018,,
6,0.53207,,
7,1.49378,,
8,3.01918,,
9,1.67578,,
10,0.966593,,
11,1.11135,,
12,1.57811,,
13,1.39532,,
14,1.08383,,
15,0.573986,,
16,0.691857,,
17,1.38343,,
18,2.18729,,
19,1.58652,,
20,1.25931,,
21,0.81436,,
22,0.792764,,
23,0.67478,,
0,0.535427,,
1,0.369368,,
2,0.224785,,
3,0.139124,,
4,0.0106996,,
5,0.0427894,,
6,0.160427,,
7,0.459794,,
8,1.16528,,
9,1.71549,,
10,2.36699,,
11,3.12505,,
12,3.47689,,
13,3.66305,,
14,3.68364,,
15,3.62416,,
16,3.65542,,
17,3.45725,,
18,2.98712,,
19,2.22387,,
20,1.44495,,
21,1.18877,,
22,1.12456,,
23,0.985783,,
