0,0.651275
1,0.734365
2,0.333617
3,0.216731
4,0.0333246
5,0.0166531
6,0.0166438
7,0.133076
8,0.38238
9,0.747718
10,1.47799
11,1.9419
12,2.88633
13,3.01734
14,2.66769
15,3.01396
16,2.5985
17,2.00154
18,1.28952
19,0.346983
20,0.429356
21,0.445619
22,1.0227
23,0.494573
0,0.247147
1,0.0823356
2,0.0493734
3,0.0164485
4,0.0328783
5,0.164298
6,0.492615
7,1.55906
8,3.77242
9,1.93431
10,0.901073
11,0.769568
12,1.08005
13,1.04673
14,0.980745
15,0.81682
16,1.86128
17,3.52462
18,2.85396
19,2.08627
20,1.43349
21,1.26986
22,0.602024
23,0.406539
0,0.162522
1,0.0649713
2,0.0324669
3,0.0162241
4,0.0486442
5,0.0324107
6,0.631644
7,1.61866
8,3.93107
9,2.18266
10,0.775608
11,0.807456
12,1.04908
13,0.806519
14,1.03174
15,0.821692
16,1.33649
17,2.83234
18,2.44469
19,1.62348
20,0.899624
21,0.866988
22,0.465332
23,0.192439
0,0.272462
1,0.112125
2,0.0480252
3,0.0319981
4,0.111927
5,0.111927
6,0.687151
7,1.58112
8,3.17634
9,1.96211
10,0.94062
11,0.653266
12,0.97136
13,1.0981
14,0.9225
15,1.01733
16,1.25503
17,2.63558
18,2.6975
19,1.39552
20,1.3313
21,1.31468
22,0.728184
23,0.585366
0,0.252981
1,0.110614
2,0.0473776
3,0.0157832
4,0.0157832
5,0.0946427
6,0.409874
7,1.55975
8,2.80272
9,1.91982
10,0.550441
11,0.707288
12,1.08386
13,0.973322
14,0.75309
15,0.784
16,1.25365
17,2.58411
18,2.5043
19,1.75196
20,1.51641
21,1.12491
22,0.796334
23,0.530571
0,0.218339
1,0.109104
2,0.0467308
3,0.0622703
4,0.0622703
5,0.0622703
6,0.373397
7,1.15062
8,3.35653
9,2.17422
10,0.682914
11,0.992731
12,1.10065
13,1.7042
14,1.3006
15,1.14508
16,1.93308
17,3.26107
18,2.6876
19,1.5591
20,0.97192
21,0.724644
22,0.662571
23,0.816163
0,0.461699
1,0.369135
2,0.230569
3,0.15362
4,0.0614106
5,0.0153433
6,0.030668
7,0.168571
8,0.459461
9,0.65816
10,1.28493
11,1.74277
12,1.83337
13,2.06129
14,1.83114
15,2.65353
16,2.20993
17,2.08673
18,0.974227
19,0.623733
20,0.608148
21,0.774915
22,0.683331
23,0.485627
