0,0.449591
1,0.437362
2,0.291523
3,0.0910846
4,0.0182137
5,0.0121403
6,0.0303453
7,0.0849517
8,0.339746
9,0.56412
10,1.15836
11,1.37038
12,1.54595
13,1.58205
14,1.43631
15,1.533
16,1.28434
17,0.95097
18,1.01136
19,0.720541
20,0.62355
21,0.217901
22,0.332844
23,0.211772
0,0.248031
1,0.0907267
2,0.120947
3,0.0483702
4,0.0362711
5,0.0362711
6,0.060441
7,0.265892
8,0.72503
9,0.664491
10,0.863683
11,1.25604
12,1.69655
13,1.88338
14,1.58731
15,1.74391
16,1.6893
17,1.52612
18,1.45951
19,1.03715
20,0.759633
21,0.590719
22,0.373653
23,0.156665
0,0.0722936
1,0.0421636
2,0.0180669
3,0.0120424
4,0.0120424
5,0.0903015
6,0.517634
7,1.679
8,2.7918
9,1.30541
10,0.511243
11,0.517164
12,0.980028
13,0.787486
14,0.745271
15,0.961465
16,1.52605
17,2.59501
18,2.55249
19,1.82545
20,1.36283
21,0.924397
22,0.600148
23,0.282018
0,0.143983
1,0.0419873
2,0.0359826
3,0.023984
4,0.0119898
5,0.179814
6,0.539343
7,1.80946
8,3.45053
9,1.50933
10,0.832374
11,1.02381
12,1.23912
13,1.13715
14,1.05915
15,1.16665
16,1.78255
17,3.16374
18,3.13924
19,1.95494
20,1.63778
21,1.42831
22,0.878339
23,0.370388
0,0.250861
1,0.0895768
2,0.0537362
3,0.0358175
4,0.00596848
5,0.190956
6,0.542931
7,1.94465
8,3.33988
9,1.44304
10,0.882355
11,1.08486
12,1.33496
13,1.29896
14,1.14383
15,1.29253
16,2.04264
17,3.63202
18,3.10748
19,2.19626
20,1.60077
21,1.32083
22,0.814958
23,0.505537
0,0.273534
1,0.107015
2,0.0297209
3,0.0297153
4,0.0118839
5,0.154462
6,0.487059
7,1.61531
8,2.7847
9,1.44849
10,0.836879
11,0.967275
12,1.35275
13,1.08555
14,0.183857
15,0.557398
16,1.0553
17,1.51745
18,1.77793
19,1.3806
20,0.989344
21,0.900312
22,0.627732
23,0.509196
0,0.361106
1,0.272259
2,0.224867
3,0.0414151
4,0.0118307
5,0.0177427
6,0.0768704
7,0.135976
8,0.549712
9,0.720992
10,1.08128
11,1.24058
12,1.52386
13,1.3346
14,1.27531
15,1.36952
16,1.15089
17,0.938238
18,0.784668
19,0.878898
20,0.619241
21,0.501195
22,0.483415
23,0.536371
