0,0.507765
1,0.316895
2,0.306642
3,0.112424
4,0.0136257
5,0.0340609
6,0.0919552
7,0.17027
8,0.483518
9,0.745632
10,1.246
11,1.28332
12,1.4738
13,1.4294
14,1.51093
15,1.17392
16,1.06493
17,1.40502
18,1.25861
19,1.29929
20,1.12912
21,0.877359
22,0.513442
23,0.373993
0,0.146183
1,0.0577874
2,0.0509838
3,0.0169929
4,0.0407789
5,0.135916
6,0.46207
7,1.3521
8,1.92944
9,1.00199
10,0.590943
11,0.682574
12,0.872658
13,0.801272
14,0.780824
15,0.794325
16,1.23889
17,2.53523
18,2.47729
19,1.97146
20,1.34019
21,0.875279
22,0.637738
23,0.345973
0,0.179753
1,0.0474772
2,0.033909
3,0.00678114
4,0.0203414
5,0.118647
6,0.521996
7,1.63701
8,2.18925
9,0.921698
10,0.708148
11,0.735183
12,0.921431
13,0.958602
14,1.04996
15,1.35804
16,1.78458
17,2.44468
18,2.12281
19,1.68251
20,1.27276
21,0.663398
22,0.599032
23,0.57867
0,0.53801
1,0.416157
2,0.314625
3,0.108248
4,0.0541188
5,0.0642599
6,0.108217
7,0.243465
8,0.517314
9,0.99058
10,1.51108
11,1.63939
12,1.66965
13,1.68639
14,1.84843
15,1.53402
16,1.31427
17,1.3986
18,1.45252
19,1.45914
20,1.8609
21,1.97217
22,1.6951
23,0.617876
0,0.297093
1,0.101272
2,0.0607576
3,0.0236258
4,0.0236236
5,0.09786
6,0.448764
7,1.15723
8,1.85545
9,0.988356
10,0.627363
11,0.822916
12,0.930753
13,1.04531
14,0.812573
15,0.856326
16,1.45967
17,2.32244
18,2.04585
19,1.69517
20,1.08171
21,1.08835
22,0.758069
23,0.441324
0,0.343595
1,0.09768
2,0.0572554
3,0.0235736
4,0.0202041
5,0.117847
6,0.441043
7,1.18835
8,1.96919
9,1.02321
10,0.70676
11,0.784096
12,1.11379
13,0.985831
14,0.925185
15,0.958742
16,1.24121
17,1.93732
18,1.88334
19,1.40565
20,1.1298
21,1.00866
22,0.968226
23,0.551302
0,0.504195
1,0.238631
2,0.194921
3,0.104172
4,0.0537616
5,0.0470372
6,0.104145
7,0.238504
8,0.510554
9,0.859805
10,1.09145
11,1.23239
12,1.14834
13,1.20867
14,1.034
15,1.02719
16,0.986824
17,0.936394
18,0.9296
19,0.963075
20,0.926082
21,0.67437
22,0.738053
23,0.496465
