0,0.559628
1,0.505239
2,0.38825
3,0.11687
4,0.06677
5,0.0458956
6,0.0709159
7,0.150146
8,0.475371
9,0.796303
10,1.38805
11,1.72536
12,2.32504
13,2.35375
14,2.15754
15,2.37784
16,2.26497
17,2.12716
18,1.92698
19,1.59372
20,1.14826
21,0.844392
22,0.652927
23,0.424113
0,0.141344
1,0.0374075
2,0.0249336
3,0.020774
4,0.00830802
5,0.095524
6,0.589644
7,1.59838
8,2.65239
9,1.45252
10,0.78836
11,0.883624
12,1.09084
13,1.12795
14,0.990919
15,1.08607
16,1.60808
17,3.18653
18,2.81721
19,2.26162
20,1.33766
21,1.02273
22,0.716186
23,0.467709
0,0.157253
1,0.037237
2,0.0661866
3,0.0248153
4,0.0206755
5,0.0826862
6,0.682032
7,1.91346
8,2.64859
9,1.2187
10,0.648472
11,0.896126
12,1.08588
13,0.904043
14,0.293036
15,0.552949
16,1.6049
17,2.95757
18,2.92815
19,1.8885
20,1.24502
21,0.919164
22,0.605792
23,0.259576
0,0.144182
1,0.0576618
2,0.00411793
3,0.0082343
4,0.0205819
5,0.115237
6,0.518468
7,1.71967
8,2.55846
9,1.33656
10,0.629094
11,0.826301
12,1.15085
13,1.0931
14,0.998398
15,1.06394
16,1.46623
17,2.89495
18,1.52726
19,0.402268
20,0.209304
21,0.13951
22,0.274865
23,0.225593
0,0.135331
1,0.0451017
2,0.0122982
3,0.0122959
4,0.00819571
5,0.0983301
6,0.569388
7,1.64232
8,2.57971
9,1.47794
10,0.630361
11,1.04768
12,1.11295
13,1.30093
14,1.01028
15,1.10824
16,1.72133
17,2.99235
18,3.1471
19,2.25977
20,1.52802
21,0.939517
22,0.94751
23,0.55125
0,0.261285
1,0.187763
2,0.126513
3,0.0530438
4,0.0367158
5,0.106048
6,0.550532
7,1.43112
8,2.52743
9,1.31239
10,0.855746
11,1.1856
12,1.41757
13,1.47839
14,1.36003
15,1.78726
16,2.13698
17,3.17029
18,2.42509
19,2.0463
20,1.38699
21,1.098
22,0.951425
23,0.73173
0,0.55276
1,0.377921
2,0.227523
3,0.138113
4,0.0365527
5,0.0527886
6,0.133977
7,0.271964
8,0.722397
9,1.35932
10,1.66739
11,2.11732
12,2.26698
13,2.67202
14,2.49316
15,2.39137
16,2.39498
17,2.33376
18,2.21181
19,1.77803
20,1.16219
21,0.931199
22,1.10914
23,0.712308
