0,0.388114
1,0.336859
2,0.23465
3,0.23465
4,0.132555
5,0.0305726
6,0.0203704
7,0.101796
8,0.345913
9,0.447404
10,1.23984
11,1.83842
12,1.96937
13,2.24222
14,2.53505
15,3.08091
16,2.59302
17,2.43974
18,1.48732
19,1.02134
20,0.778213
21,0.585863
22,0.373534
23,0.282519
0,0.110929
1,0.0100789
2,0.0100733
3,0.0302034
4,0.0804981
5,0.0804981
6,0.281589
7,0.884507
8,2.42101
9,1.40563
10,0.842914
11,0.712073
12,0.942228
13,0.751366
14,0.791006
15,1.01073
16,1.07019
17,1.2709
18,1.34785
19,1.49781
20,1.28742
21,0.628395
22,0.468547
23,0.189309
0,0.139415
1,0.099528
2,0.0298422
3,0.019884
4,0.019884
5,0.109302
6,0.347591
7,1.18117
8,2.79755
9,1.55666
10,0.772951
11,0.772532
12,1.00969
13,0.959672
14,0.870159
15,0.889453
16,1.12603
17,2.14225
18,2.22003
19,1.49894
20,0.86734
21,0.541795
22,0.206756
23,0.177124
0,0.0786792
1,0.0294888
2,0.0294729
3,0.0294729
4,0.00981902
5,0.0294412
6,0.304062
7,1.08815
8,2.47887
9,1.50807
10,0.665543
11,0.733662
12,0.860368
13,0.967395
14,0.976643
15,0.985882
16,1.47315
17,2.46694
18,2.3097
19,1.63638
20,1.17795
21,0.758935
22,0.57376
23,0.262428
0,0.223431
1,0.11651
2,0.0776322
3,0.0193977
4,0.0290811
5,0.125951
6,0.493853
7,1.35495
8,2.89226
9,1.78857
10,0.753702
11,0.830564
12,1.01352
13,1.07087
14,1.14744
15,1.20466
16,1.36777
17,3.01327
18,2.98282
19,1.9907
20,1.31682
21,1.32573
22,0.835346
23,0.479831
0,0.278155
1,0.153384
2,0.13414
3,0.0478821
4,0.0957138
5,0.0957138
6,0.344388
7,1.17604
8,2.67576
9,2.00577
10,1.11691
11,1.51706
12,1.85957
13,1.66797
14,1.65757
15,1.64718
16,1.94132
17,3.15776
18,3.1466
19,1.80526
20,1.41497
21,1.07254
22,1.11941
23,0.815414
0,0.720223
1,0.483056
2,0.236669
3,0.0756946
4,0.0283707
5,0.018904
6,0.0944707
7,0.122748
8,0.452989
9,0.71686
10,1.31985
11,1.84683
12,2.51453
13,2.83326
14,2.93528
15,2.94317
16,2.85706
17,2.61136
18,2.03731
19,1.44509
20,1.01291
21,0.871781
22,0.674579
23,0.468216
